#reaction mode   : N4N (MT=17)
#xs file used    : data/Au197.n4n
#sample density   [g/cm3]: 19.3200
#sample diameter  [mm]   : 30.0
#sample thickness [mm]   : 9.6e-02
#target precision        : 0.50%
#total grid points       : 3409
#########################################################################################################
#Energy (eV)      Weighted Prim   Weighted Multi  F_ms        Uncertainty   Rel Err   Histories 
#########################################################################################################
1.000000e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.364106e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.905180e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
2.660871e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.716308e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.190385e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
7.422108e-05      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.061945e-04      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.555668e-04      0.00            0.00            1.00000     0.00000       0.00  %   10000     
2.390333e-04      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.852360e-04      0.00            0.00            1.00000     0.00000       0.00  %   10000     
6.993406e-04      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.574146e-03      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.989582e-03      0.00            0.00            1.00000     0.00000       0.00  %   10000     
2.518637e-02      0.00            0.00            1.00000     0.00000       0.00  %   10000     
2.530000e-02      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.570782e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.064020e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.312369e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.497253e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.625469e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.757863e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.847518e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
3.929802e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.012085e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.086062e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.153352e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.211082e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.265626e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.321022e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.368748e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.415622e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.456530e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.495648e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.532892e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.566982e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.597663e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.624935e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.650502e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.675047e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.697887e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.716978e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.735045e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.754136e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.772203e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.790612e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.810725e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.839702e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.867658e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.881978e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.901993e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.902832e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.924005e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.945381e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.993788e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.016288e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.037764e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.059241e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.081059e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.104240e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.131512e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.158784e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.192874e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.233782e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.281508e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.333495e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.396562e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.462185e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.547410e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.649680e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.770482e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.909818e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
6.088945e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
6.271379e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
6.491848e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
6.806035e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
7.222886e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
7.759538e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
8.523839e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
9.534235e+00      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.126876e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.393178e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
1.898060e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
2.985815e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.435728e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.635095e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.649725e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.683057e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
4.802529e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.208800e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.433074e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
5.569329e+01      0.00            0.00            1.00000     0.00000       0.00  %   10000     
