#reaction mode   : NG (MT=102)
#xs file used    : data/Au197.ng
#sample density   [g/cm3]: 19.3200
#sample diameter  [mm]   : 30.0
#sample thickness [mm]   : 9.6e-02
#target precision        : 0.50%
#total grid points       : 9458
#########################################################################################################
#Energy (eV)      Weighted Prim   Weighted Multi  F_ms        Uncertainty   Rel Err   Histories 
#########################################################################################################
1.000000e-05      932.69          0.00            1.00000     0.00000       0.00  %   10000     
1.364106e-05      902.75          4.18            1.00463     0.00068       0.07  %   10000     
1.859726e-05      865.63          3.14            1.00363     0.00060       0.06  %   10000     
1.905180e-05      863.10          5.48            1.00635     0.00080       0.08  %   10000     
2.536863e-05      821.84          4.14            1.00504     0.00071       0.07  %   10000     
2.660871e-05      815.96          5.34            1.00655     0.00081       0.08  %   10000     
3.458580e-05      772.68          3.66            1.00474     0.00069       0.07  %   10000     
3.716308e-05      762.73          3.77            1.00494     0.00070       0.07  %   10000     
4.717869e-05      719.40          3.63            1.00504     0.00071       0.07  %   10000     
5.190385e-05      705.11          2.91            1.00413     0.00064       0.06  %   10000     
6.432010e-05      663.75          3.61            1.00544     0.00074       0.07  %   10000     
7.422108e-05      640.93          3.55            1.00554     0.00075       0.07  %   10000     
8.773944e-05      607.09          3.18            1.00524     0.00073       0.07  %   10000     
1.061945e-04      575.57          3.19            1.00555     0.00075       0.07  %   10000     
1.196178e-04      550.99          2.67            1.00484     0.00070       0.07  %   10000     
1.555668e-04      506.41          2.30            1.00454     0.00068       0.07  %   10000     
1.631713e-04      496.41          1.80            1.00363     0.00060       0.06  %   10000     
2.224562e-04      444.44          2.65            1.00596     0.00077       0.08  %   10000     
2.390333e-04      434.78          2.24            1.00515     0.00072       0.07  %   10000     
3.034539e-04      395.54          2.08            1.00526     0.00073       0.07  %   10000     
3.852360e-04      362.33          1.65            1.00455     0.00068       0.07  %   10000     
4.137076e-04      350.33          2.16            1.00618     0.00079       0.08  %   10000     
5.643410e-04      308.82          1.69            1.00548     0.00074       0.07  %   10000     
6.993406e-04      284.30          1.56            1.00548     0.00074       0.07  %   10000     
7.693827e-04      271.23          1.68            1.00620     0.00079       0.08  %   10000     
1.049519e-03      237.35          1.81            1.00764     0.00088       0.09  %   10000     
1.430841e-03      207.14          1.21            1.00582     0.00077       0.08  %   10000     
1.574146e-03      199.84          1.23            1.00613     0.00079       0.08  %   10000     
1.951818e-03      180.27          1.39            1.00768     0.00088       0.09  %   10000     
2.660971e-03      156.59          0.82            1.00525     0.00073       0.07  %   10000     
3.629847e-03      135.73          0.90            1.00661     0.00082       0.08  %   10000     
4.948677e-03      117.52          0.76            1.00644     0.00081       0.08  %   10000     
5.989582e-03      108.36          0.93            1.00854     0.00094       0.09  %   10000     
6.750520e-03      101.60          0.63            1.00616     0.00080       0.08  %   10000     
9.203183e-03      87.75           0.78            1.00883     0.00096       0.10  %   10000     
1.255412e-02      75.72           0.64            1.00848     0.00094       0.09  %   10000     
1.711540e-02      65.32           0.43            1.00653     0.00083       0.08  %   10000     
2.334721e-02      56.32           0.44            1.00789     0.00092       0.09  %   10000     
2.518637e-02      54.32           0.46            1.00846     0.00095       0.09  %   10000     
2.530000e-02      54.20           0.54            1.00997     0.00104       0.10  %   10000     
3.451188e-02      46.75           0.40            1.00845     0.00096       0.10  %   10000     
4.705106e-02      40.36           0.38            1.00947     0.00102       0.10  %   10000     
6.418263e-02      34.87           0.39            1.01132     0.00113       0.11  %   10000     
8.750207e-02      30.20           0.33            1.01106     0.00112       0.11  %   10000     
1.222098e-01      25.95           0.29            1.01129     0.00115       0.11  %   10000     
1.706845e-01      22.40           0.25            1.01095     0.00114       0.11  %   10000     
2.383867e-01      19.49           0.18            1.00924     0.00106       0.11  %   10000     
3.329430e-01      17.14           0.21            1.01199     0.00122       0.12  %   10000     
4.650051e-01      15.31           0.21            1.01340     0.00131       0.13  %   10000     
6.653232e-01      13.95           0.11            1.00798     0.00102       0.10  %   10000     
9.513938e-01      13.28           0.12            1.00893     0.00108       0.11  %   10000     
1.040963e+00      13.26           0.15            1.01100     0.00120       0.12  %   10000     
1.419984e+00      13.80           0.13            1.00962     0.00111       0.11  %   10000     
1.570782e+00      14.39           0.11            1.00784     0.00099       0.10  %   10000     
1.802675e+00      15.29           0.13            1.00879     0.00104       0.10  %   10000     
2.129795e+00      17.46           0.13            1.00752     0.00094       0.09  %   10000     
2.457641e+00      20.67           0.18            1.00887     0.00101       0.10  %   10000     
2.736826e+00      24.79           0.22            1.00883     0.00099       0.10  %   10000     
2.974580e+00      29.82           0.17            1.00568     0.00079       0.08  %   10000     
3.064020e+00      32.52           0.19            1.00573     0.00079       0.08  %   10000     
3.196242e+00      36.49           0.17            1.00472     0.00071       0.07  %   10000     
3.312369e+00      41.50           0.17            1.00414     0.00066       0.07  %   10000     
3.392474e+00      44.94           0.19            1.00413     0.00066       0.07  %   10000     
3.497253e+00      51.30           0.24            1.00463     0.00070       0.07  %   10000     
3.558307e+00      54.99           0.24            1.00430     0.00067       0.07  %   10000     
3.625469e+00      60.72           0.37            1.00617     0.00080       0.08  %   10000     
3.710247e+00      67.89           0.38            1.00554     0.00076       0.08  %   10000     
3.757863e+00      73.41           0.38            1.00521     0.00074       0.07  %   10000     
3.822391e+00      80.83           0.47            1.00584     0.00078       0.08  %   10000     
3.847518e+00      84.77           0.42            1.00500     0.00072       0.07  %   10000     
3.929802e+00      97.54           0.61            1.00625     0.00081       0.08  %   10000     
3.937761e+00      98.76           0.65            1.00657     0.00083       0.08  %   10000     
4.012085e+00      114.73          0.78            1.00678     0.00084       0.08  %   10000     
4.045542e+00      121.81          0.94            1.00773     0.00090       0.09  %   10000     
4.086062e+00      133.59          1.45            1.01087     0.00106       0.10  %   10000     
4.130249e+00      146.22          1.38            1.00943     0.00099       0.10  %   10000     
4.153352e+00      155.03          1.64            1.01058     0.00105       0.10  %   10000     
4.201255e+00      172.94          2.20            1.01271     0.00115       0.11  %   10000     
4.211082e+00      177.93          2.13            1.01197     0.00112       0.11  %   10000     
4.265626e+00      205.00          3.04            1.01485     0.00124       0.12  %   10000     
4.279262e+00      211.59          3.08            1.01455     0.00123       0.12  %   10000     
4.321022e+00      239.66          4.00            1.01669     0.00132       0.13  %   10000     
4.348294e+00      257.33          4.91            1.01907     0.00141       0.14  %   10000     
4.368748e+00      275.62          5.05            1.01834     0.00138       0.14  %   10000     
4.408037e+00      309.21          6.84            1.02213     0.00152       0.15  %   10000     
4.415622e+00      318.09          7.28            1.02287     0.00154       0.15  %   10000     
4.456530e+00      363.60          9.08            1.02498     0.00161       0.16  %   10000     
4.462496e+00      369.89          9.29            1.02511     0.00162       0.16  %   10000     
4.495648e+00      416.42          11.42           1.02742     0.00169       0.16  %   10000     
4.505620e+00      429.49          13.55           1.03154     0.00181       0.18  %   10000     
4.532892e+00      476.04          16.83           1.03536     0.00192       0.19  %   10000     
4.546528e+00      497.32          17.95           1.03609     0.00194       0.19  %   10000     
4.566982e+00      538.31          21.88           1.04065     0.00205       0.20  %   10000     
4.580618e+00      562.94          22.94           1.04076     0.00206       0.20  %   10000     
4.597663e+00      602.17          25.60           1.04251     0.00210       0.20  %   10000     
4.614708e+00      636.27          29.27           1.04601     0.00219       0.21  %   10000     
4.624935e+00      662.54          30.98           1.04676     0.00220       0.21  %   10000     
4.645389e+00      706.64          36.54           1.05171     0.00232       0.22  %   10000     
4.650502e+00      720.43          39.83           1.05529     0.00239       0.23  %   10000     
4.671638e+00      766.59          47.89           1.06247     0.00254       0.24  %   10000     
4.675047e+00      775.61          47.25           1.06092     0.00251       0.24  %   10000     
4.696183e+00      818.02          53.13           1.06495     0.00259       0.24  %   10000     
4.697887e+00      822.13          53.92           1.06559     0.00260       0.24  %   10000     
4.716978e+00      855.06          55.84           1.06531     0.00260       0.24  %   10000     
4.719705e+00      858.00          60.43           1.07043     0.00269       0.25  %   10000     
4.735045e+00      878.91          65.92           1.07501     0.00277       0.26  %   10000     
4.741522e+00      883.14          66.01           1.07475     0.00277       0.26  %   10000     
4.754136e+00      894.09          68.41           1.07651     0.00280       0.26  %   10000     
4.762317e+00      895.88          72.51           1.08094     0.00288       0.27  %   10000     
4.772203e+00      900.28          69.26           1.07693     0.00281       0.26  %   10000     
4.781408e+00      899.64          72.51           1.08060     0.00288       0.27  %   10000     
4.790612e+00      901.40          72.52           1.08045     0.00288       0.27  %   10000     
4.801521e+00      899.14          78.27           1.08705     0.00299       0.27  %   10000     
4.810725e+00      899.84          76.79           1.08533     0.00296       0.27  %   10000     
4.826066e+00      896.65          81.30           1.09067     0.00305       0.28  %   10000     
4.839702e+00      895.51          78.00           1.08710     0.00299       0.28  %   10000     
4.863431e+00      893.86          81.30           1.09095     0.00306       0.28  %   10000     
4.867658e+00      892.78          78.20           1.08759     0.00301       0.28  %   10000     
4.877349e+00      892.46          80.60           1.09031     0.00305       0.28  %   10000     
4.881978e+00      891.06          85.40           1.09584     0.00314       0.29  %   10000     
4.895906e+00      891.15          87.00           1.09763     0.00316       0.29  %   10000     
4.899406e+00      890.43          86.00           1.09658     0.00315       0.29  %   10000     
4.901993e+00      889.28          87.00           1.09783     0.00317       0.29  %   10000     
4.902832e+00      889.09          86.10           1.09684     0.00316       0.29  %   10000     
4.919675e+00      888.70          92.00           1.10352     0.00325       0.29  %   10000     
4.924005e+00      887.04          91.60           1.10326     0.00325       0.29  %   10000     
4.940608e+00      886.36          97.40           1.10989     0.00335       0.30  %   10000     
4.945381e+00      885.19          103.20          1.11658     0.00344       0.31  %   10000     
4.989698e+00      879.29          110.48          1.12565     0.00357       0.32  %   10000     
4.993788e+00      879.68          107.97          1.12274     0.00353       0.31  %   10000     
5.010152e+00      875.15          111.45          1.12735     0.00359       0.32  %   10000     
5.016288e+00      875.23          111.66          1.12758     0.00359       0.32  %   10000     
5.030606e+00      867.84          112.31          1.12941     0.00363       0.32  %   10000     
5.037764e+00      865.85          108.99          1.12588     0.00358       0.32  %   10000     
5.049014e+00      855.54          109.02          1.12742     0.00361       0.32  %   10000     
5.059241e+00      847.89          119.88          1.14139     0.00377       0.33  %   10000     
5.068105e+00      834.93          109.92          1.13165     0.00367       0.32  %   10000     
5.081059e+00      818.41          102.30          1.12500     0.00359       0.32  %   10000     
5.088218e+00      804.10          110.14          1.13697     0.00374       0.33  %   10000     
5.104240e+00      776.04          105.53          1.13598     0.00373       0.33  %   10000     
5.109694e+00      762.75          103.90          1.13622     0.00374       0.33  %   10000     
5.131512e+00      717.12          94.01           1.13109     0.00368       0.33  %   10000     
5.135603e+00      705.94          97.09           1.13754     0.00376       0.33  %   10000     
5.158784e+00      654.40          85.01           1.12991     0.00368       0.33  %   10000     
5.162875e+00      643.27          83.58           1.12993     0.00368       0.33  %   10000     
5.190147e+00      582.16          73.07           1.12552     0.00364       0.32  %   10000     
5.192874e+00      577.26          74.07           1.12831     0.00367       0.33  %   10000     
5.224237e+00      511.38          62.53           1.12229     0.00361       0.32  %   10000     
5.233782e+00      495.25          62.14           1.12547     0.00365       0.32  %   10000     
5.258327e+00      448.86          51.58           1.11493     0.00352       0.32  %   10000     
5.281508e+00      414.48          47.01           1.11341     0.00351       0.31  %   10000     
5.302090e+00      380.86          41.21           1.10820     0.00345       0.31  %   10000     
5.333495e+00      341.60          35.29           1.10330     0.00338       0.31  %   10000     
5.346066e+00      324.76          33.51           1.10319     0.00339       0.31  %   10000     
5.394005e+00      275.13          24.13           1.08771     0.00316       0.29  %   10000     
5.396562e+00      273.13          24.06           1.08808     0.00317       0.29  %   10000     
5.448549e+00      230.18          20.30           1.08820     0.00319       0.29  %   10000     
5.462185e+00      221.66          18.24           1.08230     0.00309       0.29  %   10000     
5.508207e+00      191.77          15.00           1.07824     0.00304       0.28  %   10000     
5.547410e+00      172.64          12.70           1.07358     0.00297       0.28  %   10000     
5.576386e+00      158.02          11.22           1.07101     0.00293       0.27  %   10000     
5.649680e+00      130.61          8.65            1.06625     0.00286       0.27  %   10000     
5.653381e+00      129.19          8.42            1.06518     0.00284       0.27  %   10000     
5.733605e+00      106.52          7.01            1.06579     0.00289       0.27  %   10000     
5.770482e+00      98.81           6.07            1.06144     0.00280       0.26  %   10000     
5.830225e+00      86.10           4.61            1.05352     0.00265       0.25  %   10000     
5.909818e+00      73.58           4.19            1.05696     0.00275       0.26  %   10000     
5.927720e+00      70.73           3.97            1.05610     0.00274       0.26  %   10000     
6.040601e+00      57.44           2.85            1.04969     0.00263       0.25  %   10000     
6.088945e+00      53.25           2.83            1.05318     0.00273       0.26  %   10000     
6.163683e+00      46.71           2.34            1.05008     0.00269       0.26  %   10000     
6.271379e+00      39.83           1.66            1.04159     0.00249       0.24  %   10000     
6.308124e+00      37.47           1.74            1.04641     0.00265       0.25  %   10000     
6.473476e+00      29.83           1.29            1.04316     0.00262       0.25  %   10000     
6.491848e+00      29.22           1.11            1.03790     0.00246       0.24  %   10000     
6.645570e+00      24.06           0.86            1.03576     0.00246       0.24  %   10000     
6.806035e+00      20.17           0.76            1.03789     0.00259       0.25  %   10000     
6.846151e+00      19.19           0.79            1.04109     0.00271       0.26  %   10000     
7.054576e+00      15.51           0.60            1.03850     0.00272       0.26  %   10000     
7.222886e+00      13.31           0.40            1.02986     0.00246       0.24  %   10000     
7.267020e+00      12.73           0.44            1.03459     0.00267       0.26  %   10000     
7.531824e+00      10.18           0.39            1.03799     0.00292       0.28  %   10000     
7.759538e+00      8.59            0.23            1.02639     0.00253       0.25  %   10000     
7.805434e+00      8.26            0.25            1.03012     0.00272       0.26  %   10000     
8.137259e+00      6.58            0.22            1.03386     0.00305       0.29  %   10000     
8.475729e+00      5.33            0.16            1.02946     0.00299       0.29  %   10000     
8.523839e+00      5.20            0.17            1.03289     0.00318       0.31  %   10000     
8.857163e+00      4.30            0.11            1.02591     0.00298       0.29  %   10000     
9.313102e+00      3.42            0.11            1.03269     0.00357       0.35  %   10000     
9.534235e+00      3.11            0.08            1.02657     0.00331       0.32  %   10000     
9.755369e+00      2.80            0.07            1.02449     0.00329       0.32  %   10000     
1.030173e+01      2.24            0.06            1.02838     0.00382       0.37  %   10000     
1.083945e+01      1.84            0.04            1.02352     0.00371       0.36  %   10000     
1.126876e+01      1.61            0.03            1.01987     0.00356       0.35  %   10000     
1.154419e+01      1.47            0.04            1.02550     0.00418       0.41  %   10000     
1.224346e+01      1.20            0.02            1.02004     0.00400       0.39  %   10000     
1.299947e+01      0.99            0.02            1.02131     0.00444       0.43  %   10000     
1.393178e+01      0.80            0.01            1.01840     0.00446       0.44  %   10000     
1.488453e+01      0.66            0.02            1.02526     0.00399       0.39  %   20000     
1.601373e+01      0.55            0.01            1.02218     0.00405       0.40  %   20000     
1.727951e+01      0.45            0.01            1.01375     0.00344       0.34  %   20000     
1.875946e+01      0.38            0.01            1.01786     0.00421       0.41  %   20000     
1.898060e+01      0.37            0.01            1.01713     0.00415       0.41  %   20000     
2.049656e+01      0.31            0.01            1.02158     0.00408       0.40  %   30000     
2.260979e+01      0.26            0.00            1.01474     0.00444       0.44  %   20000     
2.500435e+01      0.22            0.00            1.01515     0.00479       0.47  %   20000     
2.796521e+01      0.20            0.00            1.01337     0.00472       0.47  %   20000     
2.985815e+01      0.18            0.00            1.01957     0.00474       0.47  %   30000     
3.058792e+01      0.18            0.00            1.01402     0.00405       0.40  %   30000     
3.411028e+01      0.17            0.00            1.01414     0.00408       0.40  %   30000     
3.508225e+01      0.17            0.00            1.01866     0.00466       0.46  %   30000     
3.851516e+01      0.18            0.00            1.00000     0.00000       0.00  %   10000     
4.076396e+01      0.19            0.00            1.01025     0.00387       0.38  %   20000     
4.261297e+01      0.21            0.00            1.01825     0.00488       0.48  %   20000     
4.392817e+01      0.23            0.00            1.00698     0.00403       0.40  %   10000     
4.435728e+01      0.25            0.00            1.01757     0.00439       0.43  %   20000     
4.478640e+01      0.26            0.00            1.00827     0.00413       0.41  %   10000     
4.523519e+01      0.29            0.00            1.00746     0.00373       0.37  %   10000     
4.557179e+01      0.32            0.01            1.01729     0.00377       0.37  %   20000     
4.576326e+01      0.36            0.01            1.01620     0.00488       0.48  %   10000     
4.588218e+01      0.40            0.00            1.01201     0.00400       0.40  %   10000     
4.600109e+01      0.46            0.00            1.00698     0.00285       0.28  %   10000     
4.608061e+01      0.53            0.00            1.00719     0.00271       0.27  %   10000     
4.614422e+01      0.61            0.01            1.00901     0.00285       0.28  %   10000     
4.619988e+01      0.72            0.00            1.00622     0.00220       0.22  %   10000     
4.623963e+01      0.84            0.01            1.00751     0.00226       0.22  %   10000     
4.627303e+01      0.98            0.01            1.00779     0.00216       0.21  %   10000     
4.630801e+01      1.19            0.01            1.00512     0.00162       0.16  %   10000     
4.633823e+01      1.44            0.01            1.00438     0.00139       0.14  %   10000     
4.635095e+01      1.60            0.01            1.00691     0.00167       0.17  %   10000     
4.637003e+01      1.82            0.01            1.00294     0.00104       0.10  %   10000     
4.639866e+01      2.29            0.00            1.00188     0.00077       0.08  %   10000     
4.643046e+01      2.97            0.01            1.00211     0.00074       0.07  %   10000     
4.646545e+01      3.96            0.01            1.00311     0.00083       0.08  %   10000     
4.649725e+01      5.11            0.01            1.00234     0.00067       0.07  %   10000     
4.651252e+01      5.65            0.01            1.00241     0.00067       0.07  %   10000     
4.659012e+01      8.66            0.01            1.00125     0.00044       0.04  %   10000     
4.662066e+01      9.53            0.02            1.00227     0.00059       0.06  %   10000     
4.665628e+01      10.05           0.02            1.00224     0.00058       0.06  %   10000     
4.666870e+01      10.09           0.03            1.00283     0.00065       0.06  %   10000     
4.670844e+01      9.70            0.04            1.00454     0.00083       0.08  %   10000     
4.675424e+01      8.42            0.03            1.00383     0.00078       0.08  %   10000     
4.683057e+01      5.48            0.05            1.00984     0.00137       0.14  %   10000     
4.685474e+01      4.55            0.05            1.01102     0.00152       0.15  %   10000     
4.689164e+01      3.39            0.05            1.01526     0.00195       0.19  %   10000     
4.692344e+01      2.61            0.06            1.02330     0.00261       0.26  %   10000     
4.695524e+01      2.02            0.06            1.03093     0.00328       0.32  %   10000     
4.698705e+01      1.59            0.05            1.03433     0.00378       0.37  %   10000     
4.701886e+01      1.29            0.07            1.05131     0.00501       0.48  %   10000     
4.705364e+01      1.06            0.04            1.04138     0.00345       0.33  %   20000     
4.708843e+01      0.90            0.06            1.06299     0.00455       0.43  %   20000     
4.713017e+01      0.77            0.05            1.05953     0.00473       0.45  %   20000     
4.717788e+01      0.67            0.06            1.09021     0.00505       0.46  %   30000     
4.724149e+01      0.58            0.05            1.08754     0.00529       0.49  %   30000     
4.732100e+01      0.51            0.05            1.10596     0.00533       0.48  %   40000     
4.743818e+01      0.45            0.05            1.10961     0.00513       0.46  %   50000     
4.758047e+01      0.41            0.04            1.09354     0.00493       0.45  %   50000     
4.776581e+01      0.38            0.01            1.03390     0.00484       0.47  %   20000     
4.795115e+01      0.37            0.01            1.02409     0.00413       0.40  %   20000     
4.802529e+01      0.37            0.01            1.01417     0.00448       0.44  %   10000     
4.832184e+01      0.36            0.01            1.01494     0.00326       0.32  %   20000     
4.895635e+01      0.38            0.01            1.01884     0.00503       0.49  %   10000     
5.001679e+01      0.43            0.01            1.01502     0.00416       0.41  %   10000     
5.113043e+01      0.51            0.01            1.01039     0.00313       0.31  %   10000     
5.208800e+01      0.61            0.01            1.01395     0.00328       0.32  %   10000     
5.300969e+01      0.76            0.01            1.01346     0.00287       0.28  %   10000     
5.375354e+01      0.93            0.01            1.01043     0.00227       0.23  %   10000     
5.433074e+01      1.11            0.01            1.01124     0.00216       0.21  %   10000     
5.444913e+01      1.15            0.01            1.00642     0.00160       0.16  %   10000     
5.505787e+01      1.42            0.01            1.00680     0.00148       0.15  %   10000     
5.555067e+01      1.74            0.02            1.00865     0.00153       0.15  %   10000     
5.569329e+01      1.87            0.01            1.00536     0.00117       0.12  %   10000     
5.600158e+01      2.16            0.01            1.00610     0.00117       0.12  %   10000     
5.633977e+01      2.59            0.01            1.00432     0.00092       0.09  %   10000     
5.656294e+01      3.00            0.01            1.00500     0.00094       0.09  %   10000     
5.663525e+01      3.13            0.01            1.00329     0.00076       0.08  %   10000     
5.689110e+01      3.79            0.01            1.00294     0.00067       0.07  %   10000     
5.708161e+01      4.51            0.02            1.00341     0.00070       0.07  %   10000     
5.709629e+01      4.60            0.01            1.00310     0.00066       0.07  %   10000     
5.723667e+01      5.37            0.02            1.00396     0.00072       0.07  %   10000     
5.734743e+01      6.27            0.02            1.00288     0.00060       0.06  %   10000     
5.736376e+01      6.47            0.01            1.00198     0.00050       0.05  %   10000     
5.745039e+01      7.52            0.02            1.00214     0.00050       0.05  %   10000     
5.752371e+01      8.89            0.02            1.00206     0.00048       0.05  %   10000     
5.753837e+01      9.30            0.01            1.00125     0.00038       0.04  %   10000     
5.758237e+01      10.55           0.02            1.00222     0.00050       0.05  %   10000     
5.762636e+01      12.43           0.01            1.00076     0.00029       0.03  %   10000     
5.766639e+01      14.94           0.02            1.00117     0.00035       0.04  %   10000     
5.768501e+01      16.62           0.02            1.00106     0.00033       0.03  %   10000     
5.769975e+01      17.95           0.01            1.00074     0.00028       0.03  %   10000     
5.772974e+01      21.76           0.02            1.00073     0.00028       0.03  %   10000     
5.773311e+01      22.19           0.01            1.00052     0.00023       0.02  %   10000     
5.773868e+01      23.16           0.02            1.00073     0.00027       0.03  %   10000     
5.776244e+01      27.30           0.01            1.00031     0.00018       0.02  %   10000     
5.776830e+01      28.65           0.01            1.00052     0.00023       0.02  %   10000     
5.779176e+01      34.03           0.01            1.00031     0.00018       0.02  %   10000     
5.779763e+01      35.81           0.03            1.00072     0.00027       0.03  %   10000     
5.782109e+01      42.89           0.01            1.00031     0.00018       0.02  %   10000     
5.782696e+01      44.65           0.03            1.00072     0.00027       0.03  %   10000     
5.784455e+01      51.44           0.02            1.00031     0.00018       0.02  %   10000     
5.786215e+01      58.18           0.04            1.00072     0.00027       0.03  %   10000     
5.787095e+01      62.37           0.06            1.00103     0.00032       0.03  %   10000     
5.789734e+01      74.80           0.04            1.00051     0.00023       0.02  %   10000     
5.791494e+01      83.00           0.07            1.00082     0.00029       0.03  %   10000     
5.793019e+01      90.42           0.07            1.00072     0.00027       0.03  %   10000     
5.797711e+01      112.86          0.16            1.00145     0.00039       0.04  %   10000     
5.799354e+01      120.58          0.19            1.00156     0.00040       0.04  %   10000     
5.804046e+01      135.11          0.28            1.00209     0.00047       0.05  %   10000     
5.805688e+01      136.78          0.36            1.00262     0.00052       0.05  %   10000     
5.807875e+01      139.01          0.32            1.00231     0.00049       0.05  %   10000     
5.809794e+01      137.54          0.36            1.00263     0.00053       0.05  %   10000     
5.810572e+01      136.95          0.39            1.00285     0.00055       0.05  %   10000     
5.814487e+01      126.81          0.53            1.00414     0.00066       0.07  %   10000     
5.815190e+01      124.98          0.49            1.00394     0.00065       0.06  %   10000     
5.815660e+01      122.93          0.52            1.00426     0.00067       0.07  %   10000     
