#reaction mode   : NG (MT=102)
#xs file used    : data/Au197.ng
#sample density   [g/cm3]: 19.3200
#sample diameter  [mm]   : 20.0
#sample thickness [mm]   : 4.9e-01
#target precision        : 0.50%
#total grid points       : 9458
#########################################################################################################
#Energy (eV)      Weighted Prim   Weighted Multi  F_ms        Uncertainty   Rel Err   Histories 
#########################################################################################################
1.000000e-05      992.93          0.00            1.00000     0.00000       0.00  %   10000     
1.364106e-05      992.87          7.80            1.00786     0.00089       0.09  %   10000     
1.859726e-05      992.74          5.70            1.00574     0.00076       0.08  %   10000     
1.905180e-05      992.77          6.80            1.00685     0.00083       0.08  %   10000     
2.536863e-05      992.51          5.80            1.00584     0.00077       0.08  %   10000     
2.660871e-05      992.53          6.40            1.00645     0.00080       0.08  %   10000     
3.458580e-05      992.01          5.80            1.00584     0.00077       0.08  %   10000     
3.716308e-05      991.94          5.50            1.00554     0.00075       0.07  %   10000     
4.717869e-05      990.86          6.59            1.00665     0.00082       0.08  %   10000     
5.190385e-05      990.48          6.99            1.00705     0.00084       0.08  %   10000     
6.432010e-05      988.38          6.58            1.00665     0.00082       0.08  %   10000     
7.422108e-05      986.91          6.77            1.00686     0.00083       0.08  %   10000     
8.773944e-05      983.57          6.84            1.00696     0.00083       0.08  %   10000     
1.061945e-04      979.49          8.00            1.00817     0.00090       0.09  %   10000     
1.196178e-04      975.13          7.48            1.00767     0.00088       0.09  %   10000     
1.555668e-04      964.66          6.04            1.00626     0.00079       0.08  %   10000     
1.631713e-04      961.65          7.67            1.00798     0.00089       0.09  %   10000     
2.224562e-04      941.89          7.61            1.00808     0.00090       0.09  %   10000     
2.390333e-04      937.36          8.43            1.00899     0.00095       0.09  %   10000     
3.034539e-04      915.01          7.77            1.00850     0.00092       0.09  %   10000     
3.852360e-04      891.03          7.31            1.00820     0.00091       0.09  %   10000     
4.137076e-04      880.95          9.10            1.01033     0.00102       0.10  %   10000     
5.643410e-04      839.84          8.69            1.01035     0.00102       0.10  %   10000     
6.993406e-04      810.45          8.31            1.01025     0.00102       0.10  %   10000     
7.693827e-04      792.93          9.43            1.01189     0.00109       0.11  %   10000     
1.049519e-03      741.21          8.68            1.01171     0.00109       0.11  %   10000     
1.430841e-03      686.58          8.97            1.01307     0.00115       0.11  %   10000     
1.574146e-03      672.06          8.04            1.01196     0.00110       0.11  %   10000     
1.951818e-03      630.27          10.33           1.01639     0.00129       0.13  %   10000     
2.660971e-03      573.97          9.33            1.01625     0.00128       0.13  %   10000     
3.629847e-03      518.81          8.09            1.01560     0.00126       0.12  %   10000     
4.948677e-03      466.00          8.76            1.01879     0.00138       0.14  %   10000     
5.989582e-03      437.70          10.57           1.02416     0.00157       0.15  %   10000     
6.750520e-03      416.03          8.69            1.02088     0.00146       0.14  %   10000     
9.203183e-03      369.56          7.50            1.02029     0.00145       0.14  %   10000     
1.255412e-02      326.74          7.52            1.02300     0.00154       0.15  %   10000     
1.711540e-02      287.87          7.30            1.02535     0.00163       0.16  %   10000     
2.334721e-02      252.79          6.15            1.02432     0.00160       0.16  %   10000     
2.518637e-02      244.80          6.18            1.02526     0.00164       0.16  %   10000     
2.530000e-02      244.34          6.38            1.02613     0.00166       0.16  %   10000     
3.451188e-02      213.96          6.13            1.02866     0.00175       0.17  %   10000     
4.705106e-02      187.12          5.50            1.02940     0.00179       0.17  %   10000     
6.418263e-02      163.51          4.85            1.02965     0.00181       0.18  %   10000     
8.750207e-02      142.96          4.84            1.03387     0.00195       0.19  %   10000     
